gendid	chr	s1	s2
13213	10	51592504	51623215
13214	19	7992072	8008537
13215	19	39971185	39980461
13216	11	111956019	111957493
13217	14	58875752	58878664
13218	17	76851749	76921171
13219	22	33197988	33255365
13220	3	12195015	12200341
13221	6	54173349	54254724
13222	1	32042750	32052581
13223	14	24709003	24711539
13224	3	156395487	156422921
13225	1	168148316	168169285
13226	11	126160790	126163583
13227	6	43466740	43473594
13228	15	29993799	30114232
13229	9	71789289	71869291
13230	19	3728374	3750683
13231	17	76170840	76183076
13232	16	66545871	66584187
13233	3	53259772	53289959
13234	4	164393006	164394887
13235	17	27051528	27053827
13236	9	84199113	84303156
13237	15	70342436	70389138
13238	9	82187706	82340060
13239	19	2978232	2995003
13240	2	171850290	172016939
13241	4	166795057	167022029
13242	9	35697788	35725692
13243	15	62939510	63132810
13244	4	38798092	38800453
13245	4	38774776	38777212
13246	4	154624060	154626415
13247	4	186997774	187006028
13248	9	120466751	120476927
13249	1	223283797	223286374
13250	4	38828704	38831095
13251	3	52255233	52259546
13252	10	102891299	102896671
13253	10	102849294	102849663
13254	2	74741934	74743317
13255	5	170736370	170738604
13256	1	62149108	62190793
13257	8	38848851	38853959
13258	15	102182682	102192565
13259	3	149087653	149095335
13260	3	149039265	149051170
13261	3	196050585	196054462
13262	3	149192665	149220481
13263	17	4675218	4686424
13264	15	83776433	83805425
13265	19	19375473	19384025
13266	11	64879488	64883526
13267	12	27126898	27167102
13268	8	105360781	105368427
13269	14	24658621	24664226
13270	13	100153861	100215013
13271	10	98282020	98346593
13272	20	30697544	30753248
13273	2	219140198	219146865
13274	12	66531740	66563732
13275	12	50135920	50156680
13276	9	75263565	75450890
13277	20	2517268	2621998
13278	15	81624760	81666419
13279	19	54664043	54676813
13280	16	19451361	19509289
13281	17	76109229	76122914
13282	16	18995386	19073166
13283	17	76127670	76137194
13284	3	129370324	129547222
13285	1	205197693	205241253
13286	12	94965211	95044207
13287	1	165697260	165737989
13288	1	40713666	40717267
13289	13	114149897	114203854
13290	1	20009533	20107252
13291	15	38228525	38243436
13292	5	140019113	140024684
13293	16	68877521	69117565
13294	19	10943671	10946868
13295	12	124069184	124081277
13296	15	79603592	79614557
13297	7	44619078	44621806
13298	1	93620227	93645800
13299	16	69377310	69385657
13300	5	114951906	114961490
13301	14	77808114	77843397
13302	5	177019216	177022418
13303	9	103235827	103338883
13304	2	192815037	193059251
13305	17	53798027	53798432
13306	17	42089296	42092321
13307	17	7339191	7340826
13308	17	72773470	72832827
13309	17	79287451	79288263
13310	7	12254437	12271602
13311	12	48358020	48362013
13312	3	132948156	133114831
13313	11	60687166	60689638
13314	17	21101637	21117466
13315	3	52874510	52931467
13316	3	10005753	10028346
13317	3	50392774	50396495
13318	12	112369425	112443075
13319	12	44238455	44782456
13320	12	108985308	108986160
13321	7	75616490	75623889
13322	12	122150802	122213629
13323	14	105995172	105996132
13324	11	102269598	102323355
13325	1	43738394	43739054
13326	11	85361300	85367546
13327	11	85339652	85347274
13328	2	96919546	96931120
13329	4	1718907	1722565
13330	7	98445679	98467485
13331	2	98373562	98612126
13332	11	60692106	60704380
13333	12	125811170	126139257
13334	12	128751948	129190841
13335	12	129558420	130387885
13336	17	32908096	32965252
13337	11	100863040	100863430
13338	11	67232085	67236664
13339	11	86749088	87032376
13340	11	120198085	120201225
13341	11	61131863	61136182
13342	7	142983051	142983923
13343	7	134849194	134849752
13344	9	139685823	139687285
13345	19	48836476	48867178
13346	4	159133820	159174680
13347	19	42817529	42828970
13348	19	5720749	5778688
13349	19	36036642	36038350
13350	6	52541901	52550848
13351	6	10749479	10756752
13352	2	85826199	85829072
13353	19	55824227	55832405
13354	4	83406664	83425811
13355	11	66059485	66063125
13356	6	44238480	44244265
13357	4	153549698	153601086
13358	4	122681449	122683039
13359	4	38972690	39033934
13360	3	45266617	45267520
13361	16	21172504	21190878
13362	19	47549245	47551873
13363	19	19230739	19249238
13364	2	135214287	135476506
13365	4	56262357	56291620
13366	5	82352903	82373143
13367	1	109633495	109637122
13368	7	112407252	112424881
13369	2	216960687	216965266
13370	2	62728344	62733265
13371	16	75481456	75498499
13372	6	11538511	11575795
13373	5	72419201	72427558
13374	5	138855846	138861290
13375	5	72469071	72469993
13376	4	941528	952285
13377	7	150498639	150501957
13378	2	120438430	120439366
13379	2	39893115	39944392
13380	14	105061430	105071079
13381	11	62554904	62557520
13382	2	669580	677346
13383	10	104228787	104235742
13384	6	158957479	159052921
13385	2	103378677	103431428
13386	1	202976594	202992169
13387	7	1586588	1595121
13388	22	38617476	38643968
13389	4	148539108	148555586
13390	2	120979500	120980553
13391	16	8889809	8891472
13392	16	50059227	50069370
13393	20	48741595	48770175
13394	20	48699305	48770175
13395	12	72080461	72094776
13396	19	55888222	55889572
13397	4	166000810	166033926
13398	12	57453662	57472529
13399	2	191373915	191399382
13400	7	19761698	19812320
13401	2	220409450	220414577
13402	17	26684694	26688275
13403	9	74300113	74365290
13404	6	130761568	130763044
13405	1	29447417	29448341
13406	18	5890197	5892063
13407	1	9648989	9673142
13408	15	72690668	72700235
13409	9	140099456	140099867
13410	16	1584277	1605028
13411	19	11453491	11456296
13412	1	212538557	212588100
13413	3	190147384	190167599
13414	16	67261122	67263017
13415	7	129806291	129845216
13416	22	25331300	25334243
13417	7	138482850	138487815
13418	2	27255884	27263706
13419	9	32784182	32784890
13420	11	61160104	61165749
13421	6	37182974	37186807
13422	11	124967502	124972138
13423	16	29974465	29982867
13424	3	136573303	136574542
13425	17	10618770	10633169
13426	1	27648689	27661958
13427	11	123753845	123756133
13428	14	67940137	67940641
13429	5	109756281	110003054
13430	12	120031654	120078511
13431	11	118402517	118416863
13432	10	63170080	63212840
13433	6	75965818	75994355
13434	14	61746810	61747866
13435	4	41937502	41956217
13436	2	120189480	120195017
13437	19	16772029	16799183
13438	9	108456942	108536362
13439	3	119150828	119180922
13440	1	32538649	32568275
13441	3	12776273	12791332
13442	3	185209325	185216750
13443	3	44903417	44906673
13444	3	14166694	14183296
13445	3	194309258	194353945
13446	3	100274056	100295863
13447	11	129722378	129728581
13448	1	54233643	54303935
13449	12	64173741	64202873
13450	1	25666978	25687197
13451	21	34823125	34841193
13452	1	15541584	15546240
13453	1	1849321	1850705
13454	1	45120231	45140064
13455	1	33360406	33366840
13456	14	20926718	20929485
13457	1	95609458	95657425
13458	1	25757590	25824958
13459	1	54497823	54518862
13460	19	18723769	18731347
13461	7	77423289	77423691
13462	1	55446739	55457777
13463	15	43426001	43476785
13464	1	226034741	226065281
13465	6	44102322	44122621
13466	14	77685157	77723070
13467	8	91637899	91658134
13468	8	125326201	125384399
13469	8	29921404	29940466
13470	8	94767143	94828681
13471	8	56652691	56675519
13472	8	74888517	74893857
13473	8	133723213	133771126
13474	10	45406961	45430583
13475	8	109796410	109797328
13476	1	1	2
13477	1	156255018	156261390
13478	11	695753	703151
13479	1	205052681	205053449
13480	1	16069055	16074128
13481	15	34517316	34521990
13482	11	18720434	18723557
13483	15	42503906	42565597
13484	2	112813169	112873721
13485	17	7758393	7759033
13486	3	48658275	48659190
13487	9	35842436	35853838
13488	1	201104791	201123052
13489	19	41884215	41889810
13490	17	48351863	48356670
13491	17	3572441	3572774
13492	17	7258524	7259952
13493	17	26646266	26653820
13494	17	38990769	38991546
13495	11	8969867	8985861
13496	3	69072328	69101238
13497	3	46742978	46751179
13498	17	28643705	28659152
13499	9	100286471	100361981
13500	15	52058639	52100652
13501	15	52155082	52201008
13502	1	151142557	151147352
13503	12	98909646	98941637
13504	4	68777060	68829112
13505	4	69093629	69111277
13506	4	68688055	68749652
13507	4	68919627	68995539
13508	12	51236748	51281297
13509	11	117772954	117800023
13510	21	42838069	42879932
13511	21	43792871	43815527
13512	11	117948018	117988629
13513	11	113558982	113576947
13514	22	37462120	37499580
13515	3	111760805	111799932
13516	19	2389784	2426087
13517	2	85133142	85133548
13518	12	29659779	29936685
13519	12	83081366	83526169
13520	12	88542093	88589427
13521	13	101257248	101322617
13522	7	150778636	150779651
13523	17	42265077	42268233
13524	14	51707011	51721238
13525	18	66344170	66382219
13526	20	7962898	8000261
13527	9	117783436	117853298
13528	17	26666548	26671627
13529	14	103592795	103601698
13530	6	138192365	138202457
13531	2	152214181	152236048
13532	5	118604602	118729077
13533	1	151131174	151131729
13534	15	51350078	51397374
13535	8	23049207	23082575
13536	8	22880184	22926408
13537	8	22960635	22974545
13538	8	22995383	23021449
13539	18	59992586	60052268
13540	8	119936613	119964061
13541	16	3070399	3071828
13542	17	16842861	16875390
13543	22	42321371	42322778
13544	1	2488104	2494713
13545	16	12059182	12061705
13546	1	1138971	1141952
13547	13	24164323	24247520
13548	12	6438478	6450981
13549	1	12227149	12267078
13550	6	47200501	47277248
13551	1	6521494	6526168
13552	1	1146935	1149508
13553	20	62328121	62329917
13554	1	12123656	12202589
13555	1	7980895	8000055
13556	3	172224282	172241175
13557	13	43148440	43181055
13558	17	7452471	7460668
13559	17	7452471	7464151
13560	17	7462357	7464323
13561	13	108922244	108959287
13562	19	6664937	6670081
13563	9	117552732	117568293
13564	1	173010507	173020103
13565	1	173155655	173176316
13566	9	117666211	117692584
13567	19	6531048	6535078
13568	3	170781670	171177853
13569	5	150410274	150444657
13570	4	122053786	122085281
13571	3	195591052	195622288
13572	8	9413450	9634247
13573	11	57068014	57089360
13574	1	175046555	175116208
13575	3	52485291	52488032
13576	20	44451987	44455888
13577	1	201379456	201386922
13578	11	1860927	1862782
13579	1	74701136	75009667
13580	19	55644283	55658526
13581	1	201328338	201342383
13582	11	1944105	1959723
13583	2	217724390	217724758
13584	16	11361853	11363120
13585	5	72112565	72201238
13586	19	12812160	12831792
13587	1	175292493	175375851
13588	16	24741163	24835129
13589	22	40521822	40719246
13590	17	76045144	76100927
13591	7	47317674	47479235
13592	17	38633840	38652678
13593	17	48940341	48941379
13594	1	45805925	45809375
13595	11	1298269	1330729
13596	22	35695922	35743203
13597	17	52978227	53037988
13598	17	17750949	17875628
13599	14	58862676	58875301
13600	22	39077984	39079847
13601	20	43571750	43588975
13602	1	161196280	161198886
13603	9	37588895	37592530
13604	6	41755436	41757067
13605	3	100084408	100119794
13606	20	39657708	39751938
13607	8	144391611	144417032
13608	1	1	2
13609	17	38545771	38574044
13610	3	25639798	25705789
13611	17	18178116	18218093
13612	3	133320094	133379972
13613	9	32541385	32552435
13614	9	132576251	132586365
13615	1	179851638	179887375
13616	1	179815206	179821801
13617	9	132565492	132571863
13618	9	130494313	130497550
13619	8	59720306	60031547
13620	20	42543532	42697327
13621	16	52473137	52580636
13622	14	21945438	21964765
13623	17	7572927	7579913
13624	11	128804932	128807714
13625	15	43699581	43785242
13626	1	223968555	224033383
13627	11	44956435	44959887
13628	17	27895777	27899943
13629	2	24300449	24307197
13630	8	95942707	95953170
13631	20	33296544	33298112
13632	20	45315392	45318054
13633	1	1	2
13634	20	44002547	44006877
13635	3	189349305	189612292
13636	1	3598930	3649644
13637	6	83074679	83075942
13638	12	113663051	113733882
13639	11	68816466	68855422
13640	8	80950351	81083679
13641	6	125475098	125584109
13642	9	6328596	6331020
13643	11	18042538	18062310
13644	12	72332767	72425476
13645	12	6976620	6979548
13646	7	144150638	144532696
13647	15	63335029	63363372
13648	9	35682078	35689815
13649	1	154130115	154155596
13650	19	16178435	16212157
13651	6	18130899	18149359
13652	2	1418181	1546247
13653	11	6635777	6640632
13654	13	103249389	103330667
13655	5	665217	678176
13656	14	21498741	21500237
13657	16	67424077	67425015
13658	1	186283103	186344161
13659	3	188925174	189038610
13660	1	3541637	3545168
13661	2	73957070	73961697
13662	1	1	2
13663	16	1290940	1292242
13664	16	1306282	1308378
13665	16	1271788	1275253
13666	7	65705413	65821830
13667	13	45911521	45915205
13668	13	19997202	20077375
13669	20	30345280	30388884
13670	7	23545178	23571444
13671	22	50631490	50636949
13672	16	67188552	67190564
13673	9	123667298	123688354
13674	9	139793193	139820354
13675	14	103336539	103372122
13676	2	239229304	239307561
13677	6	111880608	111913290
13678	1	209933385	209955494
13679	17	27071131	27076596
13680	1	211526582	211546045
13681	11	36511388	36523066
13682	16	2213922	2226576
13683	12	112568327	112590596
13684	3	49866536	49893887
13685	3	42132962	42265230
13686	2	202245266	202285231
13687	8	71487167	71520435
13688	4	118005440	118006550
13689	6	52367995	52441714
13690	17	7833924	7835148
13691	21	45432375	45523413
13692	16	88923559	88927368
13693	1	1	2
13694	1	36602804	36614980
13695	11	118889506	118894110
13696	19	7747140	7747707
13697	19	45666450	45681477
13698	14	39619554	39639300
13699	8	140743304	141468664
13700	3	108541775	108572725
13701	10	17191039	17243634
13702	6	123539746	123957921
13703	11	118528999	118550337
13704	6	41243863	41254394
13705	6	41126502	41130821
13706	6	41117342	41122027
13707	6	41160165	41168747
13708	1	1	2
13709	6	41196166	41204321
13710	6	42196083	42237329
13711	3	48507890	48509000
13712	3	129694660	129696060
13713	12	72666559	73056976
13714	8	110099742	110131685
13715	12	120882675	120884176
13716	8	126443145	126448714
13717	2	12858434	12880921
13718	20	368655	377335
13719	7	28995227	28997663
13720	1	228582406	228594263
13721	13	50575242	50587301
13722	9	100849752	100881471
13723	17	15531929	15554924
13724	1	228595902	228602774
13725	4	154125683	154256119
13726	11	4406515	4411640
13727	11	5717463	5730879
13728	5	64886126	64920102
13729	7	138145294	138269697
13730	17	54969061	54991350
13731	19	59056125	59061921
13732	11	119983122	120008740
13733	11	6470258	6486926
13734	9	119460022	119461984
13735	1	114940270	115053698
13736	11	5653562	5664940
13737	8	27145067	27168753
13738	5	114462200	114515735
13739	17	57060279	57183823
13740	6	25966751	25983916
13741	7	99489786	99517025
13742	5	180651000	180662380
13743	3	140397072	140419817
13744	11	35684660	35827936
13745	1	117654927	117663824
13746	1	155146443	155156667
13747	17	73870564	73874630
13748	11	5685318	5701408
13749	7	72726917	72738786
13750	5	180684415	180687815
13751	2	27505600	27529410
13752	8	67039504	67086829
13753	7	100730594	100732862
13754	1	248020549	248039792
13755	3	160155760	160156972
13756	11	5618128	5632573
13757	11	5618128	5664940
13758	4	165961225	165962641
13759	1	33612778	33647034
13760	1	26378364	26393986
13761	17	73886860	73893019
13762	11	8639491	8673356
13763	11	4621506	4626735
13764	15	45028903	45059971
13765	5	180622166	180632111
13766	3	32859573	32933304
13767	16	31226060	31236077
13768	1	1	2
13769	1	1	2
13770	10	104404375	104417112
13771	14	51444009	51561658
13772	4	189060713	189068527
13773	4	189012527	189026373
13774	5	14143835	14508532
13775	22	38097373	38168770
13776	14	92436017	92506030
13777	2	230632270	230744796
13778	5	893114	917219
13779	15	64680063	64747264
13780	7	100465120	100470926
13781	1	40307416	40349164
13782	19	13215749	13227214
13783	6	126307697	126359983
13784	11	64084333	64084999
13785	8	125463169	125464516
13786	22	20100086	20104430
13787	20	5919181	5931052
13788	14	103996316	104001159
13789	22	46731662	46752904
13790	1	28879623	28904149
13791	1	27320278	27320962
13792	3	3170725	3189839
13793	12	49717392	49725401
13794	1	193038185	193060816
13795	8	72935141	72987645
13796	3	142443402	142525078
13797	1	1	2
13798	4	122800891	122872836
13799	13	38211040	38357471
13800	20	33590949	33680585
13801	11	101323686	101454235
13802	5	135549123	135700943
13803	15	31294025	31369125
13804	21	45773584	45861701
13805	9	73150869	73736271
13806	19	49661124	49714756
13807	11	2426167	2444267
13808	9	77339529	77502773
13809	15	50853875	50978731
13810	2	234835183	234923257
13811	8	116426251	116635865
13812	11	63991348	63993333
13813	17	3470109	3495645
13814	17	16320983	16340204
13815	17	3417211	3458145
13816	12	110221426	110252602
13817	7	142605680	142630557
13818	7	142569460	142583262
13819	7	98478774	98609979
13820	10	116698013	116735139
13821	9	131071829	131084688
13822	9	135771622	135804260
13823	16	2098617	2138612
13824	13	45008762	45150211
13825	3	150127138	150176424
13826	7	100064582	100075662
13827	1	184020890	184041998
13828	3	12531300	12574221
13829	19	54695216	54697218
13830	17	73512642	73520494
13831	12	58176585	58196415
13832	11	18502093	18548364
13833	2	99614660	99725903
13834	11	65713147	65727412
13835	7	130353854	130370049
13836	1	115575984	115576849
13837	14	81422025	81610698
13838	18	72997498	73000597
13839	20	51589833	51873103
13840	19	31767453	31840126
13841	19	50243033	50266505
13842	11	76506661	76507723
13843	5	110407589	110411773
13844	2	122513356	122522944
13845	8	143310845	143436086
13846	1	231664557	231700652
13847	16	67854757	67861897
13848	1	46646780	46651206
13849	17	79609439	79615325
13850	12	31106926	31144851
13851	7	120428646	120496818
13852	7	16793593	16823117
13853	10	82248990	82277733
13854	10	71211351	71266735
13855	19	11406974	11437521
13856	5	176074617	176084700
13857	11	44927968	44950730
13858	12	85408266	85423725
13859	1	115593111	115632054
13860	15	77339177	77363297
13861	12	58138938	58141074
13862	11	2323380	2339155
13863	7	128784821	128807716
13864	11	850305	866631
13865	4	99393673	99579378
